datetime,date,hour,season,year,month,holiday,weekday,workingday,weather_condition,temperature,humidity,windspeed,casual_users,registered_users,total_rentals,day_name,is_weekend,is_rush_hour,is_business_hours,is_evening,is_night,casual_percentage,registered_percentage
2014-02-13 13:00:00,2014-02-13,13,spring,2014,2,0,2,1,2,56.7,40.0,17.0,6,189,196,Tuesday,0,0,1,0,0,3.1,96.4
2014-02-13 14:00:00,2014-02-13,14,spring,2014,2,0,2,1,1,60.7,40.0,15.0,16,137,153,Tuesday,0,0,1,0,0,10.5,89.5
2014-02-13 15:00:00,2014-02-13,15,spring,2014,2,0,2,1,2,64.4,38.0,30.0,7,154,162,Tuesday,0,0,1,0,0,4.3,95.1
2014-02-13 16:00:00,2014-02-13,16,spring,2014,2,0,2,1,1,63.9,35.0,20.0,17,296,313,Tuesday,0,0,1,0,0,5.4,94.6
2014-02-13 17:00:00,2014-02-13,17,spring,2014,2,0,2,1,1,64.5,38.0,24.0,23,618,641,Tuesday,0,1,1,0,0,3.6,96.4
2014-02-13 18:00:00,2014-02-13,18,spring,2014,2,0,2,1,2,61.3,46.0,20.0,9,476,485,Tuesday,0,1,0,1,0,1.9,98.1
2014-02-13 19:00:00,2014-02-13,19,spring,2014,2,0,2,1,2,58.1,50.0,11.0,13,328,341,Tuesday,0,0,0,1,0,3.8,96.2
2014-02-13 20:00:00,2014-02-13,20,spring,2014,2,0,2,1,2,63.3,46.0,9.0,6,202,209,Tuesday,0,0,0,1,0,2.9,96.7
2014-02-13 21:00:00,2014-02-13,21,spring,2014,2,0,2,1,2,58.8,50.0,7.0,4,129,134,Tuesday,0,0,0,1,0,3.0,96.3
2014-02-13 22:00:00,2014-02-13,22,spring,2014,2,0,2,1,2,54.1,50.0,7.0,5,83,89,Tuesday,0,0,0,1,0,5.6,93.3
2014-02-13 23:00:00,2014-02-13,23,spring,2014,2,0,2,1,2,58.2,50.0,6.0,2,64,67,Tuesday,0,0,0,0,1,3.0,95.5
2014-02-14 00:00:00,2014-02-14,0,spring,2014,2,0,3,1,1,54.9,57.0,0.0,0,26,26,Wednesday,0,0,0,0,1,0.0,100.0
2014-02-14 01:00:00,2014-02-14,1,spring,2014,2,0,3,1,1,58.3,53.0,0.0,0,6,6,Wednesday,0,0,0,0,1,0.0,100.0
2014-02-14 02:00:00,2014-02-14,2,spring,2014,2,0,3,1,1,53.5,61.0,0.0,0,4,4,Wednesday,0,0,0,0,1,0.0,100.0
2014-02-14 03:00:00,2014-02-14,3,spring,2014,2,0,3,1,1,54.3,75.0,0.0,0,3,3,Wednesday,0,0,0,0,1,0.0,100.0
2014-02-14 04:00:00,2014-02-14,4,spring,2014,2,0,3,1,1,53.5,70.0,7.0,0,1,1,Wednesday,0,0,0,0,1,0.0,100.0
2014-02-14 05:00:00,2014-02-14,5,spring,2014,2,0,3,1,1,51.2,70.0,7.0,0,30,30,Wednesday,0,0,0,0,1,0.0,100.0
2014-02-14 06:00:00,2014-02-14,6,spring,2014,2,0,3,1,1,53.9,61.0,9.0,3,102,106,Wednesday,0,0,0,0,0,2.8,96.2
2014-02-14 07:00:00,2014-02-14,7,spring,2014,2,0,3,1,2,53.0,65.0,13.0,3,372,376,Wednesday,0,1,0,0,0,0.8,98.9
2014-02-14 08:00:00,2014-02-14,8,spring,2014,2,0,3,1,1,55.9,61.0,24.0,8,621,629,Wednesday,0,1,0,0,0,1.3,98.7
2014-02-14 09:00:00,2014-02-14,9,spring,2014,2,0,3,1,1,54.5,61.0,22.0,5,253,259,Wednesday,0,0,1,0,0,1.9,97.7
2014-02-14 10:00:00,2014-02-14,10,spring,2014,2,0,3,1,1,57.2,57.0,20.0,15,137,152,Wednesday,0,0,1,0,0,9.9,90.1
2014-02-14 11:00:00,2014-02-14,11,spring,2014,2,0,3,1,1,58.2,53.0,19.0,16,159,176,Wednesday,0,0,1,0,0,9.1,90.3
2014-02-14 12:00:00,2014-02-14,12,spring,2014,2,0,3,1,1,59.8,46.0,26.0,12,171,183,Wednesday,0,0,1,0,0,6.6,93.4
2014-02-14 13:00:00,2014-02-14,13,spring,2014,2,0,3,1,1,64.5,43.0,19.0,14,203,217,Wednesday,0,0,1,0,0,6.5,93.5
2014-02-14 14:00:00,2014-02-14,14,spring,2014,2,0,3,1,1,62.5,41.0,24.0,7,152,159,Wednesday,0,0,1,0,0,4.4,95.6
2014-02-14 15:00:00,2014-02-14,15,spring,2014,2,0,3,1,1,60.1,41.0,15.0,8,200,209,Wednesday,0,0,1,0,0,3.8,95.7
2014-02-14 16:00:00,2014-02-14,16,spring,2014,2,0,3,1,1,64.5,38.0,13.0,10,259,270,Wednesday,0,0,1,0,0,3.7,95.9
2014-02-14 17:00:00,2014-02-14,17,spring,2014,2,0,3,1,1,64.5,38.0,13.0,21,590,611,Wednesday,0,1,1,0,0,3.4,96.6
2014-02-14 18:00:00,2014-02-14,18,spring,2014,2,0,3,1,1,58.6,40.0,15.0,11,561,573,Wednesday,0,1,0,1,0,1.9,97.9
2014-02-14 19:00:00,2014-02-14,19,spring,2014,2,0,3,1,1,59.0,43.0,11.0,10,347,358,Wednesday,0,0,0,1,0,2.8,96.9
2014-02-14 20:00:00,2014-02-14,20,spring,2014,2,0,3,1,1,59.2,46.0,11.0,4,233,238,Wednesday,0,0,0,1,0,1.7,97.9
2014-02-14 21:00:00,2014-02-14,21,spring,2014,2,0,3,1,1,57.9,53.0,11.0,8,189,198,Wednesday,0,0,0,1,0,4.0,95.5
2014-02-14 22:00:00,2014-02-14,22,spring,2014,2,0,3,1,1,57.1,49.0,7.0,3,125,129,Wednesday,0,0,0,1,0,2.3,96.9
2014-02-14 23:00:00,2014-02-14,23,spring,2014,2,0,3,1,1,57.1,53.0,6.0,4,66,71,Wednesday,0,0,0,0,1,5.6,93.0
2014-02-15 00:00:00,2014-02-15,0,spring,2014,2,0,4,1,2,52.8,70.0,9.0,1,27,28,Thursday,0,0,0,0,1,3.6,96.4
2014-02-15 01:00:00,2014-02-15,1,spring,2014,2,0,4,1,2,50.6,70.0,0.0,0,5,5,Thursday,0,0,0,0,1,0.0,100.0
2014-02-15 02:00:00,2014-02-15,2,spring,2014,2,0,4,1,2,57.2,70.0,6.0,1,6,7,Thursday,0,0,0,0,1,14.3,85.7
2014-02-15 03:00:00,2014-02-15,3,spring,2014,2,0,4,1,2,52.7,61.0,0.0,0,1,1,Thursday,0,0,0,0,1,0.0,100.0
2014-02-15 04:00:00,2014-02-15,4,spring,2014,2,0,4,1,3,54.4,70.0,6.0,0,3,3,Thursday,0,0,0,0,1,0.0,100.0
2014-02-15 05:00:00,2014-02-15,5,spring,2014,2,0,4,1,2,53.9,70.0,0.0,0,23,23,Thursday,0,0,0,0,1,0.0,100.0
2014-02-15 06:00:00,2014-02-15,6,spring,2014,2,0,4,1,2,55.5,70.0,6.0,4,100,105,Thursday,0,0,0,0,0,3.8,95.2
2014-02-15 07:00:00,2014-02-15,7,spring,2014,2,0,4,1,2,54.3,70.0,9.0,3,323,327,Thursday,0,1,0,0,0,0.9,98.8
2014-02-15 08:00:00,2014-02-15,8,spring,2014,2,0,4,1,2,54.4,70.0,6.0,10,596,607,Thursday,0,1,0,0,0,1.6,98.2
2014-02-15 09:00:00,2014-02-15,9,spring,2014,2,0,4,1,2,50.3,70.0,11.0,3,233,236,Thursday,0,0,1,0,0,1.3,98.7
2014-02-15 10:00:00,2014-02-15,10,spring,2014,2,0,4,1,3,54.4,70.0,9.0,2,53,55,Thursday,0,0,1,0,0,3.6,96.4
2014-02-15 11:00:00,2014-02-15,11,spring,2014,2,0,4,1,3,56.7,70.0,7.0,2,86,88,Thursday,0,0,1,0,0,2.3,97.7
2014-02-15 12:00:00,2014-02-15,12,spring,2014,2,0,4,1,3,56.6,76.0,6.0,1,51,52,Thursday,0,0,1,0,0,1.9,98.1
2014-02-15 13:00:00,2014-02-15,13,spring,2014,2,0,4,1,3,55.7,71.0,17.0,2,73,76,Thursday,0,0,1,0,0,2.6,96.1
2014-02-15 14:00:00,2014-02-15,14,spring,2014,2,0,4,1,3,53.3,81.0,13.0,1,35,36,Thursday,0,0,1,0,0,2.8,97.2
2014-02-15 15:00:00,2014-02-15,15,spring,2014,2,0,4,1,3,57.3,76.0,0.0,3,55,59,Thursday,0,0,1,0,0,5.1,93.2
2014-02-15 16:00:00,2014-02-15,16,spring,2014,2,0,4,1,3,52.8,81.0,0.0,9,126,135,Thursday,0,0,1,0,0,6.7,93.3
2014-02-15 17:00:00,2014-02-15,17,spring,2014,2,0,4,1,3,55.4,87.0,0.0,9,340,350,Thursday,0,1,1,0,0,2.6,97.1
2014-02-15 18:00:00,2014-02-15,18,spring,2014,2,0,4,1,3,59.7,87.0,9.0,9,420,430,Thursday,0,1,0,1,0,2.1,97.7
2014-02-15 19:00:00,2014-02-15,19,spring,2014,2,0,4,1,2,57.7,87.0,11.0,4,307,311,Thursday,0,0,0,1,0,1.3,98.7
2014-02-15 20:00:00,2014-02-15,20,spring,2014,2,0,4,1,2,56.3,87.0,9.0,5,249,255,Thursday,0,0,0,1,0,2.0,97.6
2014-02-15 21:00:00,2014-02-15,21,spring,2014,2,0,4,1,2,57.5,81.0,7.0,3,178,182,Thursday,0,0,0,1,0,1.6,97.8
2014-02-15 22:00:00,2014-02-15,22,spring,2014,2,0,4,1,2,52.7,81.0,0.0,3,130,133,Thursday,0,0,0,1,0,2.3,97.7
2014-02-15 23:00:00,2014-02-15,23,spring,2014,2,0,4,1,1,54.5,81.0,6.0,3,86,90,Thursday,0,0,0,0,1,3.3,95.6
2014-02-16 00:00:00,2014-02-16,0,spring,2014,2,0,5,1,2,53.7,87.0,0.0,2,34,37,Friday,0,0,0,0,1,5.4,91.9
2014-02-16 01:00:00,2014-02-16,1,spring,2014,2,0,5,1,2,53.1,93.0,0.0,1,15,17,Friday,0,0,0,0,1,5.9,88.2
2014-02-16 02:00:00,2014-02-16,2,spring,2014,2,0,5,1,2,53.6,93.0,7.0,1,13,14,Friday,0,0,0,0,1,7.1,92.9
2014-02-16 03:00:00,2014-02-16,3,spring,2014,2,0,5,1,2,54.6,93.0,7.0,0,1,1,Friday,0,0,0,0,1,0.0,100.0
2014-02-16 04:00:00,2014-02-16,4,spring,2014,2,0,5,1,2,51.9,93.0,13.0,0,1,1,Friday,0,0,0,0,1,0.0,100.0
2014-02-16 05:00:00,2014-02-16,5,spring,2014,2,0,5,1,2,52.2,93.0,11.0,0,18,18,Friday,0,0,0,0,1,0.0,100.0
2014-02-16 06:00:00,2014-02-16,6,spring,2014,2,0,5,1,2,53.8,96.0,9.0,1,90,91,Friday,0,0,0,0,0,1.1,98.9
2014-02-16 07:00:00,2014-02-16,7,spring,2014,2,0,5,1,2,50.6,93.0,7.0,4,271,276,Friday,0,1,0,0,0,1.4,98.2
2014-02-16 08:00:00,2014-02-16,8,spring,2014,2,0,5,1,2,49.9,100.0,0.0,4,624,629,Friday,0,1,0,0,0,0.6,99.2
2014-02-16 09:00:00,2014-02-16,9,spring,2014,2,0,5,1,2,50.1,100.0,0.0,10,343,353,Friday,0,0,1,0,0,2.8,97.2
2014-02-16 10:00:00,2014-02-16,10,spring,2014,2,0,5,1,1,57.2,71.0,19.0,15,125,141,Friday,0,0,1,0,0,10.6,88.7
2014-02-16 11:00:00,2014-02-16,11,spring,2014,2,0,5,1,1,58.1,62.0,28.0,10,155,166,Friday,0,0,1,0,0,6.0,93.4
2014-02-16 12:00:00,2014-02-16,12,spring,2014,2,0,5,1,1,59.6,46.0,26.0,26,223,250,Friday,0,0,1,0,0,10.4,89.2
2014-02-16 13:00:00,2014-02-16,13,spring,2014,2,0,5,1,1,60.5,43.0,24.0,38,193,232,Friday,0,0,1,0,0,16.4,83.2
2014-02-16 14:00:00,2014-02-16,14,spring,2014,2,0,5,1,1,59.9,37.0,24.0,40,167,207,Friday,0,0,1,0,0,19.3,80.7
2014-02-16 15:00:00,2014-02-16,15,spring,2014,2,0,5,1,1,63.9,35.0,28.0,45,199,244,Friday,0,0,1,0,0,18.4,81.6
2014-02-16 16:00:00,2014-02-16,16,spring,2014,2,0,5,1,1,62.5,32.0,20.0,67,304,372,Friday,0,0,1,0,0,18.0,81.7
2014-02-16 17:00:00,2014-02-16,17,spring,2014,2,0,5,1,1,63.9,32.0,22.0,43,519,563,Friday,0,1,1,0,0,7.6,92.2
2014-02-16 18:00:00,2014-02-16,18,spring,2014,2,0,5,1,1,59.9,35.0,17.0,19,470,490,Friday,0,1,0,1,0,3.9,95.9
2014-02-16 19:00:00,2014-02-16,19,spring,2014,2,0,5,1,1,59.1,37.0,15.0,17,294,311,Friday,0,0,0,1,0,5.5,94.5
2014-02-16 20:00:00,2014-02-16,20,spring,2014,2,0,5,1,1,61.2,35.0,13.0,15,183,199,Friday,0,0,0,1,0,7.5,92.0
2014-02-16 21:00:00,2014-02-16,21,spring,2014,2,0,5,1,1,59.9,37.0,13.0,18,142,161,Friday,0,0,0,1,0,11.2,88.2
2014-02-16 22:00:00,2014-02-16,22,spring,2014,2,0,5,1,1,59.7,40.0,15.0,18,112,130,Friday,0,0,0,1,0,13.8,86.2
2014-02-16 23:00:00,2014-02-16,23,spring,2014,2,0,5,1,1,57.9,40.0,13.0,12,87,99,Friday,0,0,0,0,1,12.1,87.9
2014-02-17 00:00:00,2014-02-17,0,spring,2014,2,0,6,0,1,58.2,42.0,11.0,5,92,98,Saturday,1,0,0,0,1,5.1,93.9
2014-02-17 01:00:00,2014-02-17,1,spring,2014,2,0,6,0,1,56.2,49.0,11.0,8,44,52,Saturday,1,0,0,0,1,15.4,84.6
2014-02-17 02:00:00,2014-02-17,2,spring,2014,2,0,6,0,1,54.0,61.0,17.0,7,49,57,Saturday,1,0,0,0,1,12.3,86.0
2014-02-17 03:00:00,2014-02-17,3,spring,2014,2,0,6,0,1,51.3,65.0,7.0,3,17,21,Saturday,1,0,0,0,1,14.3,81.0
2014-02-17 04:00:00,2014-02-17,4,spring,2014,2,0,6,0,1,52.3,70.0,0.0,3,4,8,Saturday,1,0,0,0,1,37.5,50.0
2014-02-17 05:00:00,2014-02-17,5,spring,2014,2,0,6,0,1,48.3,70.0,6.0,0,1,1,Saturday,1,0,0,0,1,0.0,100.0
2014-02-17 06:00:00,2014-02-17,6,spring,2014,2,0,6,0,1,49.7,70.0,0.0,1,9,10,Saturday,1,0,0,0,0,10.0,90.0
2014-02-17 07:00:00,2014-02-17,7,spring,2014,2,0,6,0,1,49.6,70.0,0.0,10,41,51,Saturday,1,1,0,0,0,19.6,80.4
2014-02-17 08:00:00,2014-02-17,8,spring,2014,2,0,6,0,1,47.9,87.0,0.0,12,113,125,Saturday,1,1,0,0,0,9.6,90.4
2014-02-17 09:00:00,2014-02-17,9,spring,2014,2,0,6,0,1,47.7,80.0,7.0,29,155,184,Saturday,1,0,1,0,0,15.8,84.2
2014-02-17 10:00:00,2014-02-17,10,spring,2014,2,0,6,0,1,50.0,81.0,7.0,54,178,233,Saturday,1,0,1,0,0,23.2,76.4
2014-02-17 11:00:00,2014-02-17,11,spring,2014,2,0,6,0,1,53.2,57.0,9.0,127,229,357,Saturday,1,0,1,0,0,35.6,64.1
2014-02-17 12:00:00,2014-02-17,12,spring,2014,2,0,6,0,1,60.6,43.0,13.0,143,270,413,Saturday,1,0,1,0,0,34.6,65.4
2014-02-17 13:00:00,2014-02-17,13,spring,2014,2,0,6,0,1,60.8,43.0,19.0,199,264,464,Saturday,1,0,1,0,0,42.9,56.9
2014-02-17 14:00:00,2014-02-17,14,spring,2014,2,0,6,0,1,64.3,35.0,24.0,230,307,537,Saturday,1,0,1,0,0,42.8,57.2
2014-02-17 15:00:00,2014-02-17,15,spring,2014,2,0,6,0,1,62.8,41.0,17.0,246,290,536,Saturday,1,0,1,0,0,45.9,54.1
2014-02-17 16:00:00,2014-02-17,16,spring,2014,2,0,6,0,1,66.1,44.0,22.0,220,258,479,Saturday,1,0,1,0,0,45.9,53.9
2014-02-17 17:00:00,2014-02-17,17,spring,2014,2,0,6,0,1,70.3,36.0,19.0,165,258,424,Saturday,1,1,1,0,0,38.9,60.8
2014-02-17 18:00:00,2014-02-17,18,spring,2014,2,0,6,0,1,66.2,38.0,20.0,81,203,284,Saturday,1,1,0,1,0,28.5,71.5
2014-02-17 19:00:00,2014-02-17,19,spring,2014,2,0,6,0,1,64.2,44.0,11.0,46,183,229,Saturday,1,0,0,1,0,20.1,79.9
2014-02-17 20:00:00,2014-02-17,20,spring,2014,2,0,6,0,1,62.8,44.0,11.0,31,155,187,Saturday,1,0,0,1,0,16.6,82.9
2014-02-17 21:00:00,2014-02-17,21,spring,2014,2,0,6,0,1,62.3,33.0,20.0,29,106,135,Saturday,1,0,0,1,0,21.5,78.5
2014-02-17 22:00:00,2014-02-17,22,spring,2014,2,0,6,0,1,58.9,40.0,30.0,20,122,143,Saturday,1,0,0,1,0,14.0,85.3
2014-02-17 23:00:00,2014-02-17,23,spring,2014,2,0,6,0,2,57.4,40.0,26.0,14,74,89,Saturday,1,0,0,0,1,15.7,83.1
2014-02-18 00:00:00,2014-02-18,0,spring,2014,2,0,0,0,2,54.0,39.0,24.0,10,78,88,Sunday,1,0,0,0,1,11.4,88.6
2014-02-18 01:00:00,2014-02-18,1,spring,2014,2,0,0,0,2,57.2,39.0,17.0,11,70,81,Sunday,1,0,0,0,1,13.6,86.4
2014-02-18 02:00:00,2014-02-18,2,spring,2014,2,0,0,0,2,54.8,36.0,19.0,3,56,60,Sunday,1,0,0,0,1,5.0,93.3
2014-02-18 03:00:00,2014-02-18,3,spring,2014,2,0,0,0,2,53.8,36.0,15.0,3,14,18,Sunday,1,0,0,0,1,16.7,77.8
2014-02-18 04:00:00,2014-02-18,4,spring,2014,2,0,0,0,2,54.3,41.0,26.0,0,3,3,Sunday,1,0,0,0,1,0.0,100.0
2014-02-18 05:00:00,2014-02-18,5,spring,2014,2,0,0,0,2,49.6,48.0,20.0,1,1,2,Sunday,1,0,0,0,1,50.0,50.0
2014-02-18 06:00:00,2014-02-18,6,spring,2014,2,0,0,0,1,48.5,52.0,22.0,0,5,5,Sunday,1,0,0,0,0,0.0,100.0
2014-02-18 07:00:00,2014-02-18,7,spring,2014,2,0,0,0,2,46.9,52.0,19.0,2,14,16,Sunday,1,1,0,0,0,12.5,87.5
2014-02-18 08:00:00,2014-02-18,8,spring,2014,2,0,0,0,2,50.9,56.0,13.0,8,53,62,Sunday,1,1,0,0,0,12.9,85.5
2014-02-18 09:00:00,2014-02-18,9,spring,2014,2,0,0,0,2,48.5,56.0,17.0,21,80,102,Sunday,1,0,1,0,0,20.6,78.4
2014-02-18 10:00:00,2014-02-18,10,spring,2014,2,0,0,0,2,51.2,52.0,17.0,57,165,222,Sunday,1,0,1,0,0,25.7,74.3
2014-02-18 11:00:00,2014-02-18,11,spring,2014,2,0,0,0,2,52.7,56.0,22.0,100,177,278,Sunday,1,0,1,0,0,36.0,63.7
2014-02-18 12:00:00,2014-02-18,12,spring,2014,2,0,0,0,2,54.7,52.0,17.0,82,213,296,Sunday,1,0,1,0,0,27.7,72.0
2014-02-18 13:00:00,2014-02-18,13,spring,2014,2,0,0,0,1,54.1,49.0,11.0,72,224,297,Sunday,1,0,1,0,0,24.2,75.4
2014-02-18 14:00:00,2014-02-18,14,spring,2014,2,0,0,0,2,56.2,45.0,13.0,55,217,272,Sunday,1,0,1,0,0,20.2,79.8
2014-02-18 15:00:00,2014-02-18,15,spring,2014,2,0,0,0,2,52.8,49.0,13.0,99,197,296,Sunday,1,0,1,0,0,33.4,66.6
2014-02-18 16:00:00,2014-02-18,16,spring,2014,2,0,0,0,2,58.1,45.0,19.0,73,176,249,Sunday,1,0,1,0,0,29.3,70.7
2014-02-18 17:00:00,2014-02-18,17,spring,2014,2,0,0,0,2,53.9,49.0,17.0,29,179,208,Sunday,1,1,1,0,0,13.9,86.1
2014-02-18 18:00:00,2014-02-18,18,spring,2014,2,0,0,0,2,54.3,49.0,22.0,29,181,210,Sunday,1,1,0,1,0,13.8,86.2
2014-02-18 19:00:00,2014-02-18,19,spring,2014,2,0,0,0,2,53.5,52.0,17.0,22,127,150,Sunday,1,0,0,1,0,14.7,84.7
2014-02-18 20:00:00,2014-02-18,20,spring,2014,2,0,0,0,2,55.9,52.0,19.0,27,102,130,Sunday,1,0,0,1,0,20.8,78.5
2014-02-18 21:00:00,2014-02-18,21,spring,2014,2,0,0,0,3,51.5,65.0,11.0,3,37,41,Sunday,1,0,0,1,0,7.3,90.2
2014-02-18 22:00:00,2014-02-18,22,spring,2014,2,0,0,0,3,50.8,75.0,6.0,9,52,61,Sunday,1,0,0,1,0,14.8,85.2
2014-02-18 23:00:00,2014-02-18,23,spring,2014,2,0,0,0,2,48.8,93.0,11.0,5,34,39,Sunday,1,0,0,0,1,12.8,87.2
2014-02-19 00:00:00,2014-02-19,0,spring,2014,2,1,1,0,2,49.4,87.0,6.0,6,46,52,Monday,0,0,0,0,1,11.5,88.5
2014-02-19 01:00:00,2014-02-19,1,spring,2014,2,1,1,0,2,51.1,87.0,6.0,3,14,17,Monday,0,0,0,0,1,17.6,82.4
2014-02-19 02:00:00,2014-02-19,2,spring,2014,2,1,1,0,2,50.2,87.0,6.0,1,21,22,Monday,0,0,0,0,1,4.5,95.5
2014-02-19 03:00:00,2014-02-19,3,spring,2014,2,1,1,0,2,48.3,81.0,13.0,0,9,9,Monday,0,0,0,0,1,0.0,100.0
2014-02-19 05:00:00,2014-02-19,5,spring,2014,2,1,1,0,2,48.3,60.0,24.0,0,7,7,Monday,0,0,0,0,1,0.0,100.0
2014-02-19 06:00:00,2014-02-19,6,spring,2014,2,1,1,0,1,49.9,52.0,28.0,1,10,12,Monday,0,0,0,0,0,8.3,83.3
2014-02-19 07:00:00,2014-02-19,7,spring,2014,2,1,1,0,2,49.6,55.0,22.0,2,51,53,Monday,0,1,0,0,0,3.8,96.2
2014-02-19 08:00:00,2014-02-19,8,spring,2014,2,1,1,0,1,49.2,59.0,24.0,10,127,138,Monday,0,1,0,0,0,7.2,92.0
2014-02-19 09:00:00,2014-02-19,9,spring,2014,2,1,1,0,1,44.1,59.0,24.0,14,121,136,Monday,0,0,1,0,0,10.3,89.0
2014-02-19 10:00:00,2014-02-19,10,spring,2014,2,1,1,0,1,48.3,55.0,30.0,34,131,166,Monday,0,0,1,0,0,20.5,78.9
2014-02-19 11:00:00,2014-02-19,11,spring,2014,2,1,1,0,1,51.9,48.0,24.0,53,194,247,Monday,0,0,1,0,0,21.5,78.5
2014-02-19 12:00:00,2014-02-19,12,spring,2014,2,1,1,0,1,53.1,45.0,15.0,80,268,348,Monday,0,0,1,0,0,23.0,77.0
2014-02-19 13:00:00,2014-02-19,13,spring,2014,2,1,1,0,1,55.6,42.0,19.0,76,285,362,Monday,0,0,1,0,0,21.0,78.7
2014-02-19 14:00:00,2014-02-19,14,spring,2014,2,1,1,0,1,56.6,36.0,13.0,66,240,306,Monday,0,0,1,0,0,21.6,78.4
2014-02-19 15:00:00,2014-02-19,15,spring,2014,2,1,1,0,1,55.6,34.0,15.0,66,290,357,Monday,0,0,1,0,0,18.5,81.2
2014-02-19 16:00:00,2014-02-19,16,spring,2014,2,1,1,0,1,57.1,29.0,7.0,73,248,321,Monday,0,0,1,0,0,22.7,77.3
2014-02-19 17:00:00,2014-02-19,17,spring,2014,2,1,1,0,1,60.5,27.0,17.0,31,265,297,Monday,0,1,1,0,0,10.4,89.2
2014-02-19 18:00:00,2014-02-19,18,spring,2014,2,1,1,0,1,58.6,34.0,15.0,33,265,298,Monday,0,1,0,1,0,11.1,88.9
2014-02-19 19:00:00,2014-02-19,19,spring,2014,2,1,1,0,1,57.3,34.0,15.0,10,217,227,Monday,0,0,0,1,0,4.4,95.6
2014-02-19 20:00:00,2014-02-19,20,spring,2014,2,1,1,0,1,54.8,34.0,13.0,11,144,155,Monday,0,0,0,1,0,7.1,92.9
2014-02-19 21:00:00,2014-02-19,21,spring,2014,2,1,1,0,1,52.6,39.0,11.0,9,110,120,Monday,0,0,0,1,0,7.5,91.7
2014-02-19 22:00:00,2014-02-19,22,spring,2014,2,1,1,0,1,55.2,45.0,6.0,11,65,76,Monday,0,0,0,1,0,14.5,85.5
2014-02-19 23:00:00,2014-02-19,23,spring,2014,2,1,1,0,1,53.6,39.0,0.0,0,29,29,Monday,0,0,0,0,1,0.0,100.0
2014-02-20 00:00:00,2014-02-20,0,spring,2014,2,0,2,1,1,51.4,65.0,0.0,1,13,14,Tuesday,0,0,0,0,1,7.1,92.9
2014-02-20 01:00:00,2014-02-20,1,spring,2014,2,0,2,1,1,52.8,56.0,0.0,0,8,8,Tuesday,0,0,0,0,1,0.0,100.0
2014-02-20 02:00:00,2014-02-20,2,spring,2014,2,0,2,1,1,47.9,60.0,0.0,0,3,3,Tuesday,0,0,0,0,1,0.0,100.0
2014-02-20 04:00:00,2014-02-20,4,spring,2014,2,0,2,1,1,47.6,64.0,0.0,0,2,2,Tuesday,0,0,0,0,1,0.0,100.0
2014-02-20 05:00:00,2014-02-20,5,spring,2014,2,0,2,1,1,46.0,69.0,0.0,0,18,18,Tuesday,0,0,0,0,1,0.0,100.0
2014-02-20 06:00:00,2014-02-20,6,spring,2014,2,0,2,1,1,47.3,75.0,0.0,3,98,101,Tuesday,0,0,0,0,0,3.0,97.0
2014-02-20 07:00:00,2014-02-20,7,spring,2014,2,0,2,1,1,49.4,64.0,0.0,7,328,335,Tuesday,0,1,0,0,0,2.1,97.9
2014-02-20 08:00:00,2014-02-20,8,spring,2014,2,0,2,1,1,44.6,69.0,6.0,5,516,522,Tuesday,0,1,0,0,0,1.0,98.9
2014-02-20 09:00:00,2014-02-20,9,spring,2014,2,0,2,1,1,46.8,75.0,7.0,7,249,256,Tuesday,0,0,1,0,0,2.7,97.3
2014-02-20 10:00:00,2014-02-20,10,spring,2014,2,0,2,1,1,51.0,70.0,13.0,10,98,109,Tuesday,0,0,1,0,0,9.2,89.9
2014-02-20 11:00:00,2014-02-20,11,spring,2014,2,0,2,1,2,48.5,70.0,19.0,6,98,104,Tuesday,0,0,1,0,0,5.8,94.2
2014-02-20 12:00:00,2014-02-20,12,spring,2014,2,0,2,1,2,54.0,56.0,26.0,19,176,195,Tuesday,0,0,1,0,0,9.7,90.3
2014-02-20 13:00:00,2014-02-20,13,spring,2014,2,0,2,1,1,55.3,49.0,28.0,10,161,172,Tuesday,0,0,1,0,0,5.8,93.6
2014-02-20 14:00:00,2014-02-20,14,spring,2014,2,0,2,1,2,54.7,53.0,26.0,17,120,138,Tuesday,0,0,1,0,0,12.3,87.0
2014-02-20 15:00:00,2014-02-20,15,spring,2014,2,0,2,1,1,53.4,49.0,28.0,26,155,181,Tuesday,0,0,1,0,0,14.4,85.6
2014-02-20 16:00:00,2014-02-20,16,spring,2014,2,0,2,1,1,60.6,46.0,28.0,18,312,330,Tuesday,0,0,1,0,0,5.5,94.5
2014-02-20 17:00:00,2014-02-20,17,spring,2014,2,0,2,1,1,59.5,40.0,30.0,25,494,519,Tuesday,0,1,1,0,0,4.8,95.2
2014-02-20 18:00:00,2014-02-20,18,spring,2014,2,0,2,1,1,58.9,40.0,30.0,13,490,503,Tuesday,0,1,0,1,0,2.6,97.4
2014-02-20 19:00:00,2014-02-20,19,spring,2014,2,0,2,1,1,59.1,46.0,20.0,5,337,342,Tuesday,0,0,0,1,0,1.5,98.5
2014-02-20 20:00:00,2014-02-20,20,spring,2014,2,0,2,1,1,55.6,53.0,17.0,4,273,278,Tuesday,0,0,0,1,0,1.4,98.2
2014-02-20 21:00:00,2014-02-20,21,spring,2014,2,0,2,1,1,55.4,61.0,11.0,8,181,189,Tuesday,0,0,0,1,0,4.2,95.8
